CustomerKey,CustomerName,Segment,Gender,AgeBand,City,Region,Country,JoinDate,LoyaltyTier,IncomeBand,IsCorporate,PreferredChannelKey
6154,Drew Davis 1154,Consumer,M,55+,Miami,South,USA,2022-01-09,Bronze,Lower-Mid,0,4
6155,Casey Brown 1155,Corporate,NA,35-44,Detroit,North,USA,2020-08-15,Bronze,Upper-Mid,1,2
6156,Alex Johnson 1156,Small Business,NA,55+,Philadelphia,East,USA,2020-03-14,Bronze,Lower-Mid,1,3
6157,Alex Lee 1157,Home Office,F,25-34,Miami,South,USA,2025-03-18,Silver,Lower-Mid,0,2
6158,Jamie Wright 1158,Small Business,M,25-34,Dallas,South,USA,2022-01-18,Silver,Mid,1,4
6159,Skyler Brown 1159,Consumer,F,25-34,New York,East,USA,2022-10-08,Bronze,Upper-Mid,0,2
6160,Parker Smith 1160,Consumer,NA,18-24,San Francisco,West,USA,2025-05-03,Gold,Lower-Mid,0,4
6161,Jamie Johnson 1161,Consumer,F,35-44,Miami,South,USA,2025-02-24,Silver,Lower-Mid,0,3
6162,Riley Smith 1162,Consumer,NA,25-34,Atlanta,South,USA,2022-02-22,Silver,Upper-Mid,0,4
6163,Skyler Johnson 1163,Home Office,F,45-54,Minneapolis,North,USA,2025-09-16,Silver,Mid,0,3
6164,Parker Lee 1164,Corporate,NA,45-54,Cleveland,North,USA,2019-01-27,Platinum,Mid,1,3
6165,Skyler Brown 1165,Consumer,NA,25-34,New York,East,USA,2023-10-16,Silver,High,0,3
6166,Rowan Allen 1166,Small Business,F,35-44,Dallas,South,USA,2021-02-27,Bronze,Lower-Mid,1,3
6167,Riley Walker 1167,Consumer,F,35-44,Houston,South,USA,2021-07-13,Silver,Low,0,3
6168,Cameron Wright 1168,Corporate,M,45-54,Atlanta,South,USA,2023-11-04,Bronze,Low,1,2
6169,Parker Lee 1169,Consumer,NA,45-54,Detroit,North,USA,2023-09-18,Bronze,Upper-Mid,0,1
6170,Morgan King 1170,Consumer,F,25-34,Miami,South,USA,2024-10-31,Gold,Upper-Mid,0,2
6171,Skyler Hall 1171,Consumer,NA,35-44,Washington,East,USA,2024-01-14,Silver,Mid,0,3
6172,Morgan Green 1172,Consumer,NA,45-54,Philadelphia,East,USA,2019-03-24,Bronze,Lower-Mid,0,3
6173,Jordan Wright 1173,Small Business,NA,25-34,Los Angeles,West,USA,2019-08-09,Bronze,Upper-Mid,1,1
6174,Skyler King 1174,Home Office,NA,45-54,Phoenix,West,USA,2019-08-05,Silver,Mid,0,1
6175,Parker Scott 1175,Home Office,NA,35-44,Houston,South,USA,2019-10-31,Bronze,Mid,0,1
6176,Parker Lee 1176,Consumer,F,18-24,Minneapolis,North,USA,2024-07-02,Gold,Lower-Mid,0,3
6177,Skyler Walker 1177,Consumer,F,25-34,Dallas,South,USA,2025-02-17,Bronze,Upper-Mid,0,2
6178,Logan Smith 1178,Consumer,F,45-54,Philadelphia,East,USA,2019-04-10,Gold,Upper-Mid,0,1
6179,Morgan Walker 1179,Consumer,F,25-34,Dallas,South,USA,2025-01-16,Silver,Low,0,2
6180,Sam Lewis 1180,Home Office,NA,18-24,Detroit,North,USA,2024-08-26,Silver,Upper-Mid,0,1
6181,Skyler Hall 1181,Corporate,M,25-34,Detroit,North,USA,2024-11-09,Platinum,Low,0,3
6182,Alex Hall 1182,Consumer,M,35-44,Minneapolis,North,USA,2019-06-30,Silver,Low,0,1
6183,Sam Johnson 1183,Consumer,M,45-54,Miami,South,USA,2022-01-31,Silver,Mid,0,2
6184,Riley Hall 1184,Consumer,F,55+,Miami,South,USA,2023-02-22,Silver,Mid,0,3
6185,Alex Young 1185,Corporate,M,18-24,Los Angeles,West,USA,2021-05-01,Bronze,Mid,1,2
6186,Logan Young 1186,Small Business,NA,25-34,New York,East,USA,2019-09-22,Bronze,Upper-Mid,1,4
6187,Cameron Hall 1187,Small Business,NA,18-24,New York,East,USA,2021-11-25,Platinum,Mid,1,2
6188,Logan Brown 1188,Consumer,NA,35-44,Houston,South,USA,2023-06-26,Bronze,Lower-Mid,0,1
6189,Parker Allen 1189,Small Business,NA,35-44,Seattle,West,USA,2022-06-13,Silver,Lower-Mid,0,2
6190,Drew Hall 1190,Small Business,M,25-34,Atlanta,South,USA,2022-06-22,Platinum,Lower-Mid,1,1
6191,Rowan Lewis 1191,Home Office,F,25-34,Seattle,West,USA,2023-03-11,Gold,Upper-Mid,0,1
6192,Sam Clark 1192,Small Business,NA,35-44,San Francisco,West,USA,2022-04-18,Bronze,Upper-Mid,1,2
6193,Logan Davis 1193,Consumer,M,35-44,Phoenix,West,USA,2024-12-12,Silver,High,0,3
6194,Jamie Hall 1194,Consumer,NA,25-34,Minneapolis,North,USA,2022-02-02,Bronze,High,0,2
6195,Rowan Young 1195,Consumer,F,55+,Minneapolis,North,USA,2022-04-08,Bronze,High,0,1
6196,Riley Allen 1196,Small Business,M,55+,Boston,East,USA,2020-05-15,Silver,Lower-Mid,0,1
6197,Jamie Green 1197,Consumer,F,35-44,Cleveland,North,USA,2025-10-20,Platinum,Lower-Mid,0,1
6198,Casey Young 1198,Consumer,M,55+,Miami,South,USA,2019-06-10,Gold,Upper-Mid,0,3
6199,Sam Lewis 1199,Small Business,F,35-44,Cleveland,North,USA,2024-08-12,Gold,Upper-Mid,1,2
6200,Morgan Scott 1200,Home Office,F,55+,Chicago,North,USA,2019-05-01,Silver,Lower-Mid,0,2
6201,Casey Clark 1201,Consumer,M,35-44,Dallas,South,USA,2024-07-30,Bronze,Lower-Mid,0,4
6202,Cameron Allen 1202,Home Office,NA,25-34,Cleveland,North,USA,2023-02-15,Silver,Lower-Mid,0,4
6203,Logan Johnson 1203,Corporate,NA,35-44,Minneapolis,North,USA,2025-06-13,Bronze,Mid,0,2
6204,Skyler Lee 1204,Small Business,M,25-34,Seattle,West,USA,2020-10-07,Platinum,Mid,1,1
6205,Casey Johnson 1205,Consumer,F,25-34,Seattle,West,USA,2019-05-30,Silver,Upper-Mid,0,1
6206,Rowan Smith 1206,Small Business,M,25-34,Los Angeles,West,USA,2023-06-08,Silver,High,1,2
6207,Casey Wright 1207,Small Business,F,55+,Chicago,North,USA,2021-03-01,Gold,Low,1,2
6208,Logan Smith 1208,Small Business,M,25-34,Los Angeles,West,USA,2024-02-10,Bronze,High,0,4
6209,Sam Smith 1209,Small Business,M,35-44,Atlanta,South,USA,2021-01-21,Silver,Low,1,2
6210,Drew Davis 1210,Home Office,M,45-54,Houston,South,USA,2019-06-15,Bronze,Lower-Mid,0,2
6211,Morgan Walker 1211,Consumer,NA,55+,San Francisco,West,USA,2024-12-05,Bronze,Low,0,1
6212,Rowan Clark 1212,Consumer,M,45-54,New York,East,USA,2019-03-15,Silver,Low,0,2
6213,Taylor Green 1213,Consumer,F,45-54,Minneapolis,North,USA,2024-01-30,Platinum,Mid,0,1
6214,Rowan Davis 1214,Small Business,NA,35-44,Phoenix,West,USA,2025-09-24,Gold,Mid,1,4
6215,Logan Clark 1215,Consumer,NA,25-34,Minneapolis,North,USA,2025-05-18,Bronze,Lower-Mid,0,1
6216,Logan Scott 1216,Corporate,F,55+,Minneapolis,North,USA,2021-02-18,Bronze,Upper-Mid,1,1
6217,Parker Smith 1217,Consumer,M,35-44,Miami,South,USA,2019-04-05,Platinum,Mid,0,2
6218,Cameron Smith 1218,Small Business,NA,35-44,Cleveland,North,USA,2021-06-03,Bronze,High,1,2
6219,Skyler Green 1219,Corporate,M,35-44,Atlanta,South,USA,2024-10-31,Bronze,Upper-Mid,1,3
6220,Casey Green 1220,Small Business,NA,18-24,New York,East,USA,2020-08-06,Platinum,Mid,1,1
6221,Sam Hall 1221,Corporate,NA,25-34,Miami,South,USA,2021-12-25,Bronze,Mid,1,2
6222,Avery Wright 1222,Consumer,M,18-24,Detroit,North,USA,2020-08-19,Gold,Upper-Mid,0,1
6223,Morgan Wright 1223,Consumer,M,25-34,New York,East,USA,2020-09-02,Bronze,Upper-Mid,0,1
6224,Drew Lee 1224,Small Business,M,45-54,New York,East,USA,2019-01-05,Bronze,Upper-Mid,1,2
6225,Jordan Scott 1225,Home Office,M,35-44,Los Angeles,West,USA,2019-11-04,Bronze,Lower-Mid,0,2
6226,Casey Hall 1226,Home Office,F,35-44,Chicago,North,USA,2022-02-17,Bronze,Mid,0,1
6227,Logan Lee 1227,Consumer,NA,35-44,New York,East,USA,2025-07-13,Platinum,Mid,0,2
6228,Riley Davis 1228,Consumer,F,55+,Minneapolis,North,USA,2023-12-10,Silver,Lower-Mid,0,1
6229,Logan Scott 1229,Small Business,M,35-44,San Francisco,West,USA,2025-09-08,Bronze,Low,1,3
6230,Cameron Smith 1230,Home Office,F,35-44,Phoenix,West,USA,2025-09-30,Bronze,Upper-Mid,0,1
6231,Morgan Brown 1231,Home Office,M,25-34,New York,East,USA,2020-06-27,Platinum,Lower-Mid,0,2
6232,Casey Johnson 1232,Consumer,M,35-44,Houston,South,USA,2019-11-21,Silver,Lower-Mid,0,4
6233,Taylor Smith 1233,Consumer,M,18-24,Dallas,South,USA,2023-09-25,Bronze,Mid,0,2
6234,Skyler Clark 1234,Consumer,M,25-34,Miami,South,USA,2021-06-12,Silver,Upper-Mid,0,2
6235,Jamie Lee 1235,Corporate,NA,25-34,Philadelphia,East,USA,2020-07-30,Gold,Lower-Mid,0,3
6236,Alex Brown 1236,Consumer,M,25-34,Seattle,West,USA,2021-10-21,Gold,Mid,0,2
6237,Avery Young 1237,Small Business,NA,25-34,Miami,South,USA,2021-02-03,Bronze,Upper-Mid,1,4
6238,Riley Hall 1238,Corporate,M,25-34,Dallas,South,USA,2025-02-14,Bronze,Upper-Mid,1,2
6239,Drew Scott 1239,Small Business,F,55+,San Francisco,West,USA,2025-01-18,Bronze,Low,1,2
6240,Morgan Allen 1240,Consumer,M,55+,Washington,East,USA,2019-04-04,Silver,Upper-Mid,0,2
6241,Jordan Walker 1241,Corporate,M,45-54,Phoenix,West,USA,2023-07-08,Gold,Mid,1,2
6242,Alex Lewis 1242,Consumer,NA,25-34,Dallas,South,USA,2020-12-01,Bronze,Mid,0,1
6243,Rowan Scott 1243,Home Office,NA,25-34,Dallas,South,USA,2022-10-04,Silver,Mid,0,1
6244,Jamie Johnson 1244,Corporate,NA,35-44,Washington,East,USA,2020-12-14,Bronze,Mid,1,2
6245,Parker Wright 1245,Corporate,NA,25-34,Los Angeles,West,USA,2023-10-28,Silver,Mid,1,4
6246,Alex Scott 1246,Small Business,M,45-54,Houston,South,USA,2025-10-14,Silver,Lower-Mid,1,2
6247,Riley Green 1247,Corporate,NA,25-34,Philadelphia,East,USA,2025-11-02,Silver,Mid,1,1
6248,Logan Green 1248,Home Office,F,45-54,Phoenix,West,USA,2023-12-13,Bronze,High,0,1
6249,Morgan Hall 1249,Consumer,NA,25-34,Phoenix,West,USA,2024-01-26,Bronze,Upper-Mid,0,4
6250,Parker Walker 1250,Consumer,M,35-44,Cleveland,North,USA,2025-06-11,Platinum,Mid,0,2
6251,Skyler Brown 1251,Consumer,M,55+,Houston,South,USA,2019-06-06,Gold,Mid,0,2
6252,Rowan Young 1252,Corporate,F,25-34,Cleveland,North,USA,2022-01-08,Gold,Mid,1,3
6253,Sam Young 1253,Small Business,M,35-44,Phoenix,West,USA,2019-05-06,Silver,Lower-Mid,1,1
6254,Taylor Green 1254,Consumer,NA,25-34,Philadelphia,East,USA,2025-08-28,Silver,Lower-Mid,0,3
6255,Rowan Lee 1255,Corporate,NA,35-44,Boston,East,USA,2025-06-17,Gold,Upper-Mid,1,1
6256,Taylor Davis 1256,Consumer,F,35-44,Dallas,South,USA,2022-09-04,Bronze,Upper-Mid,0,3
6257,Sam Lewis 1257,Home Office,F,55+,San Francisco,West,USA,2020-12-04,Silver,Mid,0,4
6258,Logan Young 1258,Consumer,M,18-24,Atlanta,South,USA,2024-08-28,Bronze,Upper-Mid,0,2
6259,Casey Scott 1259,Consumer,NA,25-34,Cleveland,North,USA,2025-11-03,Bronze,Mid,0,2
6260,Riley Young 1260,Consumer,NA,18-24,Boston,East,USA,2024-09-29,Gold,Low,0,3
6261,Morgan Hall 1261,Consumer,NA,25-34,Phoenix,West,USA,2021-08-24,Bronze,Low,0,3
6262,Sam Davis 1262,Consumer,M,18-24,Miami,South,USA,2022-09-04,Bronze,Lower-Mid,0,1
6263,Drew Hall 1263,Consumer,F,25-34,Miami,South,USA,2023-10-12,Silver,Lower-Mid,0,1
6264,Rowan Wright 1264,Corporate,F,25-34,Boston,East,USA,2019-12-23,Bronze,Mid,1,2
6265,Skyler King 1265,Corporate,F,45-54,Cleveland,North,USA,2019-01-28,Bronze,Lower-Mid,1,2
6266,Taylor Green 1266,Consumer,M,35-44,Washington,East,USA,2023-10-20,Silver,High,0,4
6267,Riley Davis 1267,Consumer,F,25-34,Phoenix,West,USA,2022-10-15,Silver,High,0,4
6268,Casey Clark 1268,Small Business,M,45-54,Philadelphia,East,USA,2022-03-25,Bronze,Lower-Mid,1,4
6269,Alex Lee 1269,Home Office,F,55+,Cleveland,North,USA,2019-06-25,Bronze,Lower-Mid,0,2
6270,Taylor Young 1270,Home Office,F,45-54,Dallas,South,USA,2022-07-23,Bronze,Low,0,1
6271,Casey Hall 1271,Corporate,NA,25-34,Detroit,North,USA,2020-02-16,Bronze,Lower-Mid,1,2
6272,Drew King 1272,Consumer,F,25-34,Phoenix,West,USA,2023-12-12,Gold,Lower-Mid,0,2
6273,Parker King 1273,Consumer,NA,25-34,Detroit,North,USA,2023-02-19,Bronze,High,0,1
6274,Logan Scott 1274,Small Business,F,45-54,Houston,South,USA,2021-02-18,Gold,Lower-Mid,1,4
6275,Alex Lewis 1275,Corporate,NA,18-24,Minneapolis,North,USA,2020-01-04,Silver,Mid,1,1
6276,Taylor Wright 1276,Consumer,M,25-34,Seattle,West,USA,2019-12-23,Silver,Lower-Mid,0,1
6277,Riley King 1277,Consumer,M,35-44,Washington,East,USA,2021-12-24,Silver,Mid,0,4
6278,Jordan Hall 1278,Consumer,NA,45-54,Minneapolis,North,USA,2023-04-16,Gold,Mid,0,3
6279,Taylor King 1279,Consumer,M,55+,Los Angeles,West,USA,2024-04-04,Bronze,Mid,0,1
6280,Rowan Allen 1280,Home Office,F,55+,San Francisco,West,USA,2019-04-30,Bronze,Lower-Mid,0,2
6281,Jordan King 1281,Small Business,M,45-54,Miami,South,USA,2025-07-24,Bronze,Lower-Mid,1,1
6282,Jamie Brown 1282,Corporate,NA,45-54,Atlanta,South,USA,2025-01-21,Bronze,Mid,1,2
6283,Cameron Walker 1283,Small Business,F,25-34,Phoenix,West,USA,2023-05-30,Bronze,High,1,1
6284,Jamie Johnson 1284,Corporate,F,55+,Washington,East,USA,2025-10-08,Gold,Upper-Mid,1,1
6285,Alex Clark 1285,Consumer,F,35-44,Miami,South,USA,2025-09-06,Silver,Mid,0,2
6286,Cameron Scott 1286,Consumer,M,25-34,Detroit,North,USA,2025-04-05,Platinum,Mid,0,1
6287,Sam Lewis 1287,Consumer,NA,45-54,Chicago,North,USA,2019-08-11,Silver,Lower-Mid,0,4
6288,Rowan Green 1288,Corporate,M,35-44,Washington,East,USA,2024-09-03,Gold,Mid,1,2
6289,Rowan Hall 1289,Consumer,M,55+,Philadelphia,East,USA,2019-06-15,Bronze,Lower-Mid,0,1
6290,Drew Wright 1290,Small Business,NA,25-34,Los Angeles,West,USA,2024-02-29,Bronze,Upper-Mid,0,1
6291,Rowan Allen 1291,Small Business,F,45-54,Chicago,North,USA,2025-07-31,Gold,Mid,0,1
6292,Drew Brown 1292,Consumer,F,35-44,Boston,East,USA,2024-04-09,Bronze,Mid,0,2
6293,Rowan Lee 1293,Consumer,NA,25-34,Detroit,North,USA,2021-04-28,Bronze,Upper-Mid,0,4
6294,Rowan Lee 1294,Consumer,F,18-24,Phoenix,West,USA,2020-01-01,Bronze,Mid,0,1
6295,Jamie Smith 1295,Consumer,M,25-34,Dallas,South,USA,2022-11-05,Silver,High,0,3
6296,Jamie King 1296,Home Office,F,18-24,Houston,South,USA,2025-05-31,Bronze,Mid,0,1
6297,Cameron Young 1297,Consumer,M,45-54,Detroit,North,USA,2020-02-29,Bronze,Upper-Mid,0,1
6298,Parker Young 1298,Consumer,M,35-44,Minneapolis,North,USA,2020-07-29,Platinum,Upper-Mid,0,2
6299,Riley Lewis 1299,Consumer,F,18-24,Boston,East,USA,2025-08-19,Bronze,Upper-Mid,0,4
6300,Jordan Wright 1300,Small Business,NA,45-54,Washington,East,USA,2019-01-06,Gold,Lower-Mid,1,2
6301,Logan Johnson 1301,Small Business,F,55+,Miami,South,USA,2020-04-30,Bronze,Lower-Mid,1,2
6302,Cameron Lee 1302,Consumer,F,45-54,Washington,East,USA,2021-11-28,Platinum,Upper-Mid,0,3
6303,Cameron Smith 1303,Home Office,M,25-34,Detroit,North,USA,2020-10-25,Silver,Mid,0,1
6304,Jamie Johnson 1304,Consumer,M,25-34,Dallas,South,USA,2025-08-16,Bronze,Lower-Mid,0,1
6305,Riley Scott 1305,Consumer,F,45-54,New York,East,USA,2019-02-01,Bronze,Upper-Mid,0,1
6306,Skyler Clark 1306,Consumer,M,55+,Dallas,South,USA,2025-04-30,Platinum,Mid,0,2
6307,Skyler Young 1307,Consumer,M,25-34,New York,East,USA,2023-10-08,Gold,High,0,1
6308,Riley Walker 1308,Small Business,M,18-24,Detroit,North,USA,2019-06-30,Silver,Upper-Mid,1,2
6309,Cameron King 1309,Consumer,M,35-44,Detroit,North,USA,2020-02-16,Silver,Lower-Mid,0,4
6310,Alex Hall 1310,Consumer,F,35-44,San Francisco,West,USA,2023-02-09,Silver,Lower-Mid,0,1
6311,Avery Johnson 1311,Small Business,F,35-44,Minneapolis,North,USA,2023-08-01,Silver,Lower-Mid,1,1
6312,Riley Clark 1312,Small Business,NA,55+,Chicago,North,USA,2024-07-08,Bronze,Upper-Mid,0,2
6313,Taylor Clark 1313,Corporate,NA,45-54,Chicago,North,USA,2022-12-26,Silver,Upper-Mid,1,2
6314,Sam Brown 1314,Corporate,NA,45-54,Dallas,South,USA,2021-03-31,Silver,Lower-Mid,1,4
6315,Casey Scott 1315,Small Business,F,18-24,Washington,East,USA,2025-07-24,Bronze,Lower-Mid,0,4
6316,Riley Lewis 1316,Consumer,M,25-34,Chicago,North,USA,2022-06-26,Platinum,Mid,0,1
6317,Skyler Walker 1317,Consumer,NA,35-44,Chicago,North,USA,2021-10-30,Bronze,Upper-Mid,0,1
6318,Skyler Wright 1318,Small Business,NA,45-54,Dallas,South,USA,2022-01-09,Silver,Lower-Mid,1,2
6319,Skyler Allen 1319,Consumer,NA,18-24,Boston,East,USA,2025-08-12,Bronze,Upper-Mid,0,3
6320,Rowan Johnson 1320,Corporate,F,35-44,Phoenix,West,USA,2023-12-04,Silver,Upper-Mid,1,2
6321,Casey Johnson 1321,Consumer,F,25-34,New York,East,USA,2022-03-20,Platinum,Mid,0,2
6322,Logan Clark 1322,Small Business,M,25-34,Houston,South,USA,2024-10-12,Silver,Mid,1,4
6323,Drew Green 1323,Consumer,M,25-34,Los Angeles,West,USA,2023-10-31,Gold,High,0,1
6324,Avery Scott 1324,Consumer,NA,45-54,Miami,South,USA,2020-03-08,Bronze,Low,0,1
6325,Cameron Green 1325,Consumer,NA,55+,Minneapolis,North,USA,2019-12-09,Bronze,Mid,0,3
6326,Jordan Walker 1326,Small Business,F,45-54,San Francisco,West,USA,2025-01-10,Silver,Mid,0,2
6327,Cameron Lewis 1327,Home Office,M,25-34,Chicago,North,USA,2020-07-20,Bronze,Lower-Mid,0,4
6328,Avery Hall 1328,Corporate,M,25-34,Boston,East,USA,2019-02-17,Silver,Low,0,2
6329,Rowan Johnson 1329,Consumer,F,45-54,Phoenix,West,USA,2023-04-07,Silver,Lower-Mid,0,2
6330,Avery Young 1330,Consumer,NA,25-34,Detroit,North,USA,2020-11-08,Silver,Mid,0,4
6331,Casey Allen 1331,Small Business,NA,55+,Miami,South,USA,2024-05-08,Silver,Low,0,2
6332,Jordan Wright 1332,Home Office,NA,25-34,Minneapolis,North,USA,2022-12-23,Silver,Mid,0,2
6333,Rowan Green 1333,Consumer,NA,35-44,Houston,South,USA,2021-07-07,Bronze,Mid,0,1
6334,Rowan Smith 1334,Consumer,NA,55+,Phoenix,West,USA,2022-03-05,Gold,Mid,0,2
6335,Avery Hall 1335,Consumer,M,25-34,Washington,East,USA,2023-12-24,Bronze,Mid,0,1
6336,Sam Allen 1336,Home Office,F,45-54,Houston,South,USA,2023-07-24,Bronze,Mid,0,1
6337,Parker King 1337,Consumer,NA,25-34,Atlanta,South,USA,2019-06-18,Gold,Lower-Mid,0,1
6338,Logan Hall 1338,Home Office,M,35-44,San Francisco,West,USA,2019-10-07,Silver,Mid,0,1
6339,Drew Johnson 1339,Consumer,NA,55+,New York,East,USA,2021-10-13,Bronze,Upper-Mid,0,2
6340,Jordan Brown 1340,Small Business,F,35-44,Houston,South,USA,2023-07-28,Gold,Lower-Mid,1,1
6341,Jordan Lewis 1341,Corporate,M,45-54,Philadelphia,East,USA,2019-03-31,Platinum,Mid,1,3
6342,Skyler Johnson 1342,Consumer,M,25-34,San Francisco,West,USA,2019-05-10,Gold,Upper-Mid,0,1
6343,Avery Wright 1343,Small Business,NA,35-44,Phoenix,West,USA,2019-09-25,Gold,Lower-Mid,0,2
6344,Avery Scott 1344,Small Business,NA,25-34,Chicago,North,USA,2022-01-17,Bronze,Lower-Mid,1,4
6345,Cameron Lewis 1345,Corporate,NA,25-34,Atlanta,South,USA,2021-12-21,Silver,Mid,1,3
6346,Parker Walker 1346,Corporate,M,55+,Miami,South,USA,2023-04-11,Silver,Mid,1,1
6347,Alex Johnson 1347,Small Business,F,35-44,Philadelphia,East,USA,2025-09-19,Silver,Low,1,2
6348,Casey Green 1348,Corporate,NA,18-24,Boston,East,USA,2020-04-09,Bronze,Low,1,1
6349,Morgan Lewis 1349,Consumer,NA,35-44,San Francisco,West,USA,2020-02-14,Silver,Lower-Mid,0,2
6350,Alex Smith 1350,Consumer,NA,35-44,Cleveland,North,USA,2025-06-02,Bronze,Lower-Mid,0,2
6351,Cameron Lewis 1351,Consumer,M,35-44,Boston,East,USA,2022-01-27,Gold,Upper-Mid,0,2
6352,Alex Clark 1352,Consumer,M,25-34,Phoenix,West,USA,2019-02-28,Gold,High,0,1
6353,Sam Hall 1353,Small Business,F,35-44,Washington,East,USA,2022-06-17,Gold,High,0,2
6354,Drew Wright 1354,Consumer,M,25-34,Cleveland,North,USA,2023-07-15,Gold,Upper-Mid,0,4
6355,Riley Smith 1355,Consumer,F,25-34,Miami,South,USA,2022-09-30,Silver,Lower-Mid,0,4
6356,Taylor Johnson 1356,Consumer,F,25-34,Cleveland,North,USA,2021-01-11,Platinum,Upper-Mid,0,2
6357,Taylor Wright 1357,Consumer,M,35-44,Phoenix,West,USA,2023-05-18,Bronze,Low,0,1
6358,Drew Hall 1358,Consumer,M,35-44,Chicago,North,USA,2024-10-18,Silver,High,0,1
6359,Parker Lewis 1359,Consumer,M,45-54,Chicago,North,USA,2025-04-07,Bronze,Upper-Mid,0,1
6360,Cameron Smith 1360,Home Office,M,35-44,Washington,East,USA,2023-08-01,Gold,Upper-Mid,0,2
6361,Jordan Green 1361,Consumer,F,18-24,Los Angeles,West,USA,2024-12-05,Bronze,Upper-Mid,0,4
6362,Jamie Allen 1362,Consumer,NA,25-34,Boston,East,USA,2024-12-20,Bronze,Mid,0,4
6363,Parker Lee 1363,Home Office,M,25-34,Atlanta,South,USA,2025-04-02,Silver,Lower-Mid,0,1
6364,Riley Smith 1364,Small Business,F,35-44,Philadelphia,East,USA,2023-10-25,Bronze,Mid,0,2
6365,Jordan Johnson 1365,Small Business,F,55+,Houston,South,USA,2020-09-23,Platinum,High,0,2
6366,Cameron Wright 1366,Consumer,M,45-54,Los Angeles,West,USA,2021-09-21,Silver,Mid,0,2
6367,Morgan Scott 1367,Consumer,NA,35-44,Miami,South,USA,2020-11-26,Gold,Upper-Mid,0,2
6368,Jordan Allen 1368,Small Business,M,55+,Chicago,North,USA,2019-06-20,Bronze,Upper-Mid,0,2
6369,Parker Scott 1369,Small Business,F,25-34,Atlanta,South,USA,2021-07-28,Bronze,Lower-Mid,1,1
6370,Casey Walker 1370,Small Business,M,35-44,Chicago,North,USA,2024-10-07,Platinum,Upper-Mid,1,1
6371,Sam Davis 1371,Home Office,M,25-34,Philadelphia,East,USA,2024-12-17,Bronze,Mid,0,2
6372,Morgan Walker 1372,Corporate,NA,45-54,Cleveland,North,USA,2020-03-14,Bronze,Mid,1,3
6373,Jordan Lee 1373,Corporate,NA,35-44,Boston,East,USA,2024-08-19,Silver,Lower-Mid,1,2
6374,Logan King 1374,Small Business,NA,18-24,San Francisco,West,USA,2022-07-12,Silver,Upper-Mid,1,1
6375,Morgan Smith 1375,Consumer,F,45-54,San Francisco,West,USA,2025-09-16,Silver,High,0,2
6376,Morgan Scott 1376,Consumer,NA,35-44,Atlanta,South,USA,2025-08-23,Silver,Mid,0,1
6377,Rowan Young 1377,Home Office,NA,35-44,Detroit,North,USA,2023-05-25,Platinum,Lower-Mid,0,4
6378,Parker Green 1378,Consumer,F,45-54,Houston,South,USA,2025-03-31,Platinum,Lower-Mid,0,1
6379,Taylor Green 1379,Consumer,F,18-24,Chicago,North,USA,2024-11-08,Silver,Mid,0,1
6380,Jordan Smith 1380,Small Business,NA,18-24,Cleveland,North,USA,2022-04-25,Bronze,Mid,0,1
6381,Rowan Brown 1381,Home Office,NA,55+,Atlanta,South,USA,2025-08-12,Silver,Low,0,2
6382,Riley Lewis 1382,Consumer,NA,25-34,San Francisco,West,USA,2020-02-05,Bronze,Lower-Mid,0,3
6383,Casey Green 1383,Small Business,F,18-24,Cleveland,North,USA,2022-02-16,Platinum,High,1,2
6384,Jamie Smith 1384,Consumer,M,25-34,Minneapolis,North,USA,2023-05-17,Silver,Low,0,1
6385,Jordan King 1385,Consumer,F,45-54,Seattle,West,USA,2021-07-09,Platinum,Low,0,2
6386,Drew Green 1386,Consumer,NA,25-34,New York,East,USA,2024-04-06,Bronze,Mid,0,2
6387,Morgan Davis 1387,Consumer,NA,25-34,Miami,South,USA,2024-12-28,Gold,Mid,0,2
6388,Parker Brown 1388,Small Business,NA,25-34,Phoenix,West,USA,2025-03-25,Silver,Mid,0,2
6389,Sam Wright 1389,Consumer,NA,25-34,Los Angeles,West,USA,2023-01-26,Silver,Low,0,2
6390,Morgan Lee 1390,Corporate,F,55+,Los Angeles,West,USA,2020-06-27,Silver,Upper-Mid,1,2
6391,Jordan Hall 1391,Consumer,F,45-54,Miami,South,USA,2025-05-30,Bronze,Lower-Mid,0,1
6392,Sam Johnson 1392,Consumer,M,35-44,Seattle,West,USA,2022-04-06,Gold,Mid,0,1
6393,Logan Johnson 1393,Corporate,F,35-44,Washington,East,USA,2025-03-08,Bronze,Low,1,2
6394,Taylor Lee 1394,Consumer,NA,55+,Miami,South,USA,2022-10-01,Silver,Low,0,1
6395,Taylor Johnson 1395,Consumer,NA,25-34,Philadelphia,East,USA,2022-04-17,Bronze,Upper-Mid,0,1
6396,Skyler Lee 1396,Consumer,F,45-54,San Francisco,West,USA,2023-02-12,Silver,Low,0,2
6397,Morgan Green 1397,Corporate,NA,55+,Chicago,North,USA,2023-08-07,Bronze,Low,0,3
6398,Parker Lee 1398,Home Office,NA,35-44,Washington,East,USA,2022-02-20,Bronze,Low,0,2
6399,Jamie Walker 1399,Corporate,F,18-24,Houston,South,USA,2023-09-16,Bronze,High,1,4
6400,Alex Wright 1400,Consumer,M,55+,New York,East,USA,2019-08-30,Bronze,Mid,0,4
6401,Jordan Scott 1401,Small Business,NA,18-24,Miami,South,USA,2021-01-31,Silver,Upper-Mid,0,2
